"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.130423421E1,-1.240500063E-1,2.389500141E-1,9.892950058E0,9.896612873E0
1.130923728E1,-1.050000042E-1,2.440500110E-1,9.904950142E0,9.908512639E0
1.131424076E1,-1.099500060E-1,2.340000123E-1,9.919950485E0,9.923319134E0
1.131924383E1,-1.140000075E-1,2.100000083E-1,9.916950226E0,9.919828516E0
1.132424689E1,-1.069500074E-1,2.290500104E-1,9.912000656E0,9.915223609E0
1.132924997E1,-1.170000061E-1,2.220000178E-1,9.922050476E0,9.925223356E0
1.133425274E1,-9.795000404E-2,2.440500110E-1,9.924000740E0,9.927484339E0
1.133925574E1,-1.219500080E-1,2.269500047E-1,9.910050392E0,9.913398856E0
1.134425851E1,-1.260000020E-1,2.290500104E-1,9.910050392E0,9.913497803E0
1.134926188E1,-1.140000075E-1,2.080500126E-1,9.928950310E0,9.931784083E0
1.135426472E1,-1.140000075E-1,2.269500047E-1,9.928950310E0,9.932197972E0
1.135926832E1,-1.120500043E-1,2.269500047E-1,9.910050392E0,9.913282014E0
1.136427201E1,-1.069500074E-1,2.130000144E-1,9.916950226E0,9.919813965E0
1.136927478E1,-1.170000061E-1,1.980000138E-1,9.924000740E0,9.926665286E0
1.137427793E1,-1.459500045E-1,2.010000050E-1,9.928950310E0,9.932057021E0
1.137928124E1,-9.795000404E-2,2.389500141E-1,9.931950569E0,9.935307415E0
1.138428411E1,-9.795000404E-2,2.509500086E-1,9.952950478E0,9.956595468E0
1.138928741E1,-8.805000782E-2,2.269500047E-1,9.928950310E0,9.931934019E0
1.139429080E1,-1.170000061E-1,2.320500165E-1,9.939000130E0,9.942397085E0
1.139929396E1,-9.105000645E-2,2.269500047E-1,9.924000740E0,9.927013000E0
1.140429696E1,-1.069500074E-1,2.290500104E-1,9.903000832E0,9.906226713E0
1.140930011E1,-1.050000042E-1,2.170500159E-1,9.919950485E0,9.922880295E0
1.141430288E1,-9.300000221E-2,2.440500110E-1,9.924000740E0,9.927436733E0
1.141930596E1,-1.170000061E-1,2.170500159E-1,9.934050560E0,9.937110256E0
1.142430904E1,-9.300000221E-2,2.440500110E-1,9.912000656E0,9.915440808E0
1.142931212E1,-1.050000042E-1,2.250000089E-1,9.916950226E0,9.920058054E0
1.143431570E1,-1.140000075E-1,2.340000123E-1,9.939000130E0,9.942407937E0
1.143931886E1,-9.795000404E-2,2.370000184E-1,9.924000740E0,9.927313529E0
1.144432248E1,-1.069500074E-1,2.290500104E-1,9.946050644E0,9.949262567E0
1.144932586E1,-1.410000026E-1,2.340000123E-1,9.939000130E0,9.942754175E0
1.145432924E1,-1.339500099E-1,2.389500141E-1,9.939000130E0,9.942774426E0
1.145933294E1,-1.260000020E-1,2.170500159E-1,9.922050476E0,9.925224046E0
1.146433632E1,-1.069500074E-1,2.290500104E-1,9.916950226E0,9.920171571E0
1.146933948E1,-1.000500023E-1,2.340000123E-1,9.936000824E0,9.939259448E0
1.147434317E1,-1.020000055E-1,2.029500157E-1,9.919950485E0,9.922550596E0
1.147934678E1,-1.290000081E-1,2.250000089E-1,9.931950569E0,9.935336336E0
1.148434994E1,-1.189500093E-1,2.320500165E-1,9.946050644E0,9.949468314E0
1.148935355E1,-1.120500043E-1,2.200500071E-1,9.907950401E0,9.911027109E0
1.149435703E1,-1.069500074E-1,2.290500104E-1,9.940950394E0,9.944163964E0
1.149936041E1,-1.240500063E-1,2.080500126E-1,9.939000130E0,9.941951357E0
1.150436378E1,-1.260000020E-1,2.149500102E-1,9.934050560E0,9.937174651E0
1.150936678E1,-1.260000020E-1,2.250000089E-1,9.940950394E0,9.944294632E0
1.151436994E1,-1.120500043E-1,2.389500141E-1,9.924000740E0,9.927509406E0
1.151937302E1,-1.140000075E-1,2.200500071E-1,9.924000740E0,9.927094675E0
1.152437641E1,-1.339500099E-1,2.410500050E-1,9.912000656E0,9.915836057E0
1.152937949E1,-1.099500060E-1,2.320500165E-1,9.928950310E0,9.932270157E0
1.153438286E1,-1.380000114E-1,2.200500071E-1,9.907950401E0,9.911354457E0
1.153938586E1,-1.120500043E-1,2.370000184E-1,9.915000916E0,9.918465979E0
1.154438895E1,-1.099500060E-1,2.370000184E-1,9.910050392E0,9.913493672E0
1.154939180E1,-1.120500043E-1,2.440500110E-1,9.922050476E0,9.925683919E0
1.155439480E1,-1.120500043E-1,2.290500104E-1,9.919950485E0,9.923227133E0
1.155939793E1,-1.189500093E-1,2.200500071E-1,9.940950394E0,9.944097035E0
1.156440124E1,-1.140000075E-1,2.200500071E-1,9.931950569E0,9.935042029E0
1.156940409E1,-1.099500060E-1,2.100000083E-1,9.934050560E0,9.936878259E0
1.157440706E1,-9.105000645E-2,2.170500159E-1,9.936000824E0,9.938788316E0
1.157941014E1,-1.120500043E-1,2.250000089E-1,9.916950226E0,9.920135180E0
1.158441291E1,-1.189500093E-1,2.389500141E-1,9.927000046E0,9.930587904E0
1.158941576E1,-1.020000055E-1,2.320500165E-1,9.901050568E0,9.904294703E0
1.159441906E1,-1.140000075E-1,2.220000178E-1,9.931950569E0,9.935085411E0
1.159942244E1,-1.000500023E-1,2.490000129E-1,9.931950569E0,9.935575128E0
1.160442552E1,-1.020000055E-1,2.340000123E-1,9.901050568E0,9.904340581E0
1.160942837E1,-1.140000075E-1,2.100000083E-1,9.904950142E0,9.907831918E0
1.161443144E1,-1.290000081E-1,2.389500141E-1,9.912000656E0,9.915719597E0
1.161943476E1,-1.120500043E-1,2.269500047E-1,9.931950569E0,9.935175067E0
1.162443815E1,-1.069500074E-1,2.200500071E-1,9.919950485E0,9.922967194E0
1.162944100E1,-1.140000075E-1,2.250000089E-1,9.936000824E0,9.939201848E0
1.163444376E1,-1.000500023E-1,2.149500102E-1,9.922050476E0,9.924882829E0
1.163944653E1,-1.020000055E-1,2.200500071E-1,9.883950233E0,9.886925620E0
1.164444952E1,-1.170000061E-1,2.200500071E-1,9.910050392E0,9.913183635E0
1.164945267E1,-9.300000221E-2,2.220000178E-1,9.934050560E0,9.936966013E0
1.165445537E1,-1.260000020E-1,2.389500141E-1,9.924000740E0,9.927676657E0
1.165945782E1,-1.050000042E-1,2.100000083E-1,9.912000656E0,9.914780987E0
1.166446036E1,-1.099500060E-1,2.200500071E-1,9.915000916E0,9.918051934E0
1.166946313E1,-1.260000020E-1,2.220000178E-1,9.922050476E0,9.925333529E0
1.167446582E1,-1.120500043E-1,2.050500065E-1,9.934050560E0,9.936798339E0
1.167946859E1,-1.339500099E-1,2.250000089E-1,9.922050476E0,9.925505189E0
1.168447112E1,-1.050000042E-1,2.290500104E-1,9.922050476E0,9.925249345E0
1.168947388E1,-9.105000645E-2,2.050500065E-1,9.924000740E0,9.926536470E0
1.169447658E1,-1.069500074E-1,2.269500047E-1,9.915000916E0,9.918174619E0
1.169947907E1,-9.105000645E-2,2.320500165E-1,9.910050392E0,9.913184962E0
1.170448184E1,-9.495000541E-2,2.389500141E-1,9.924000740E0,9.927331127E0
1.170948439E1,-1.050000042E-1,2.509500086E-1,9.901050568E0,9.904786886E0
1.171448708E1,-1.189500093E-1,2.460000068E-1,9.940950394E0,9.944705116E0
1.171948924E1,-1.069500074E-1,2.220000178E-1,9.939000130E0,9.942054410E0
1.172449177E1,-1.000500023E-1,2.250000089E-1,9.924000740E0,9.927055238E0
1.172949446E1,-1.020000055E-1,2.440500110E-1,9.915000916E0,9.918528498E0
1.173449699E1,-1.240500063E-1,2.200500071E-1,9.907950401E0,9.911170040E0
1.173949938E1,-1.260000020E-1,2.200500071E-1,9.943950653E0,9.947183149E0
1.174450183E1,-1.069500074E-1,2.410500050E-1,9.928950310E0,9.932451745E0
1.174950429E1,-1.189500093E-1,2.440500110E-1,9.931950569E0,9.935660603E0
1.175450682E1,-1.099500060E-1,2.370000184E-1,9.904950142E0,9.908395194E0
1.175950952E1,-1.290000081E-1,2.320500165E-1,9.915000916E0,9.918554903E0
1.176451205E1,-1.170000061E-1,2.200500071E-1,9.919950485E0,9.923080602E0
1.176951482E1,-1.339500099E-1,2.220000178E-1,9.916950226E0,9.920339127E0
1.177451751E1,-1.120500043E-1,2.269500047E-1,9.946050644E0,9.949270572E0
1.177952028E1,-9.300000221E-2,2.490000129E-1,9.919950485E0,9.923510852E0
1.178452274E1,-1.099500060E-1,2.340000123E-1,9.928950310E0,9.932315906E0
1.178952521E1,-1.140000075E-1,2.290500104E-1,9.924000740E0,9.927298253E0
1.179452767E1,-1.309500039E-1,2.250000089E-1,9.916950226E0,9.920366661E0
1.179953021E1,-1.290000081E-1,2.410500050E-1,9.940950394E0,9.944709188E0
1.180453298E1,-1.339500099E-1,2.410500050E-1,9.940950394E0,9.944774630E0
1.180953505E1,-1.099500060E-1,2.370000184E-1,9.940950394E0,9.944382974E0
1.181453761E1,-1.189500093E-1,2.389500141E-1,9.931950569E0,9.935536640E0
1.181954030E1,-1.219500080E-1,2.220000178E-1,9.940950394E0,9.944176715E0
1.182454314E1,-1.120500043E-1,2.029500157E-1,9.916950226E0,9.919659555E0
1.182954583E1,-9.300000221E-2,2.340000123E-1,9.910050392E0,9.913248901E0
1.183454869E1,-1.189500093E-1,2.100000083E-1,9.927000046E0,9.929933485E0
1.183955115E1,-1.140000075E-1,2.440500110E-1,9.927000046E0,9.930653872E0
1.184455384E1,-1.120500043E-1,2.320500165E-1,9.922050476E0,9.925396116E0
1.184955630E1,-8.295000345E-2,2.269500047E-1,9.910050392E0,9.912995803E0
1.185455876E1,-9.300000221E-2,2.220000178E-1,9.927000046E0,9.929917568E0
1.185956121E1,-1.189500093E-1,2.340000123E-1,9.931950569E0,9.935418825E0
1.186456344E1,-1.050000042E-1,2.250000089E-1,9.924000740E0,9.927106361E0
1.186956590E1,-1.170000061E-1,2.170500159E-1,9.927000046E0,9.930061914E0
1.187456838E1,-1.170000061E-1,2.509500086E-1,9.907950401E0,9.911818504E0
1.187957114E1,-9.105000645E-2,2.010000050E-1,9.919950485E0,9.922404383E0
1.188457414E1,-8.100000024E-2,2.080500126E-1,9.912000656E0,9.914514754E0
1.188957688E1,-1.140000075E-1,2.269500047E-1,9.922050476E0,9.925300396E0
1.189457973E1,-1.120500043E-1,2.269500047E-1,9.940950394E0,9.944171973E0
1.189958279E1,-1.380000114E-1,2.370000184E-1,9.916950226E0,9.920741645E0
1.190458587E1,-1.140000075E-1,2.269500047E-1,9.934050560E0,9.937296556E0
1.190958894E1,-9.795000404E-2,2.320500165E-1,9.936000824E0,9.939192814E0
1.191459226E1,-1.170000061E-1,2.440500110E-1,9.910050392E0,9.913745417E0
1.191959534E1,-1.240500063E-1,2.269500047E-1,9.916950226E0,9.920322399E0
1.192459843E1,-1.410000026E-1,2.170500159E-1,9.915000916E0,9.918378641E0
1.192960097E1,-1.240500063E-1,2.170500159E-1,9.895950317E0,9.899107626E0
1.193460404E1,-1.069500074E-1,2.370000184E-1,9.919950485E0,9.923357544E0
1.193960704E1,-1.120500043E-1,2.509500086E-1,9.910050392E0,9.913860494E0
1.194460981E1,-1.339500099E-1,2.029500157E-1,9.931950569E0,9.934926946E0
1.194961265E1,-1.170000061E-1,2.050500065E-1,9.903000832E0,9.905814453E0
1.195461514E1,-1.020000055E-1,2.320500165E-1,9.927000046E0,9.930235703E0
1.195961783E1,-1.069500074E-1,2.149500102E-1,9.919950485E0,9.922855408E0
1.196462064E1,-1.260000020E-1,2.080500126E-1,9.912000656E0,9.914984509E0
1.196962348E1,-1.069500074E-1,2.200500071E-1,9.898050308E0,9.901073690E0
1.197462648E1,-9.795000404E-2,2.220000178E-1,9.940950394E0,9.943911350E0
1.197962932E1,-1.050000042E-1,2.149500102E-1,9.928950310E0,9.931831793E0
1.198463263E1,-1.290000081E-1,2.250000089E-1,9.931950569E0,9.935336336E0
1.198963547E1,-1.140000075E-1,2.440500110E-1,9.936000824E0,9.939651341E0
1.199463824E1,-1.189500093E-1,2.130000144E-1,9.915000916E0,9.918001879E0
1.199964093E1,-1.170000061E-1,2.220000178E-1,9.931950569E0,9.935120287E0
1.200464339E1,-1.120500043E-1,2.320500165E-1,9.919950485E0,9.923296833E0
1.200964585E1,-1.020000055E-1,2.149500102E-1,9.910050392E0,9.912906046E0
1.201464866E1,-1.360500008E-1,2.320500165E-1,9.931950569E0,9.935592530E0
1.201965143E1,-1.020000055E-1,2.170500159E-1,9.910050392E0,9.912951805E0
1.202465452E1,-1.140000075E-1,2.200500071E-1,9.919950485E0,9.923045683E0
1.202965760E1,-1.120500043E-1,2.269500047E-1,9.904950142E0,9.908183427E0
1.203466091E1,-1.360500008E-1,2.130000144E-1,9.886050224E0,9.889280441E0
1.203966407E1,-1.339500099E-1,2.200500071E-1,9.931950569E0,9.935290973E0
1.204466714E1,-1.219500080E-1,2.460000068E-1,9.952950478E0,9.956736966E0
1.204967045E1,-9.300000221E-2,2.170500159E-1,9.915000916E0,9.917812403E0
1.205467330E1,-1.000500023E-1,2.130000144E-1,9.912000656E0,9.914793796E0
1.205967608E1,-1.309500039E-1,2.149500102E-1,9.919950485E0,9.923143103E0
1.206467854E1,-1.140000075E-1,2.370000184E-1,9.927000046E0,9.930483116E0
1.206968131E1,-1.099500060E-1,2.290500104E-1,9.901050568E0,9.904309933E0
1.207468439E1,-1.309500039E-1,2.509500086E-1,9.928950310E0,9.932984348E0
1.207968716E1,-1.219500080E-1,2.320500165E-1,9.936000824E0,9.939458305E0
1.208468993E1,-1.170000061E-1,2.460000068E-1,9.939000130E0,9.942732451E0
1.208969293E1,-9.795000404E-2,2.149500102E-1,9.912000656E0,9.914814911E0
1.209469578E1,-1.140000075E-1,2.029500157E-1,9.946050644E0,9.948774202E0
1.209969917E1,-1.309500039E-1,2.370000184E-1,9.936000824E0,9.939689597E0
1.210470246E1,-1.120500043E-1,2.290500104E-1,9.912000656E0,9.915279931E0
1.210970523E1,-1.260000020E-1,2.269500047E-1,9.901050568E0,9.904452769E0
1.211470800E1,-1.170000061E-1,2.440500110E-1,9.939000130E0,9.942684395E0
1.211971076E1,-1.189500093E-1,2.290500104E-1,9.931950569E0,9.935303474E0
1.212471361E1,-1.170000061E-1,2.320500165E-1,9.943950653E0,9.947345918E0
1.212971661E1,-1.339500099E-1,2.410500050E-1,9.931950569E0,9.935778269E0
1.213471968E1,-1.020000055E-1,2.200500071E-1,9.943950653E0,9.946908092E0
1.213972221E1,-1.020000055E-1,2.269500047E-1,9.927000046E0,9.930117835E0
1.214472498E1,-1.260000020E-1,2.269500047E-1,9.934050560E0,9.937441463E0
1.214972736E1,-1.099500060E-1,2.080500126E-1,9.912000656E0,9.914793534E0
1.215473012E1,-1.189500093E-1,2.100000083E-1,9.919950485E0,9.922886008E0
1.215973236E1,-1.069500074E-1,2.200500071E-1,9.931950569E0,9.934963634E0
1.216473515E1,-1.410000026E-1,2.130000144E-1,9.912000656E0,9.915291575E0
1.216973784E1,-1.290000081E-1,2.170500159E-1,9.931950569E0,9.935159476E0
1.217474030E1,-1.140000075E-1,2.269500047E-1,9.915000916E0,9.918253146E0
1.217974340E1,-1.020000055E-1,2.290500104E-1,9.903000832E0,9.906174508E0
1.218474624E1,-1.189500093E-1,2.220000178E-1,9.912000656E0,9.915199954E0
1.218974924E1,-1.000500023E-1,2.149500102E-1,9.948000908E0,9.950825874E0
1.219475202E1,-1.069500074E-1,2.050500065E-1,9.943950653E0,9.946639553E0
1.219975487E1,-1.170000061E-1,1.980000138E-1,9.934050560E0,9.936712411E0
1.220475790E1,-1.140000075E-1,2.100000083E-1,9.922050476E0,9.924927287E0
1.220976036E1,-1.069500074E-1,2.029500157E-1,9.922050476E0,9.924702145E0
1.221476259E1,-9.495000541E-2,2.269500047E-1,9.952950478E0,9.955990409E0
1.221976536E1,-1.219500080E-1,2.170500159E-1,9.915000916E0,9.918126117E0
1.222476772E1,-1.069500074E-1,2.389500141E-1,9.922050476E0,9.925503567E0
1.222977018E1,-1.240500063E-1,2.290500104E-1,9.927000046E0,9.930417021E0
1.223477295E1,-1.240500063E-1,2.370000184E-1,9.924000740E0,9.927605356E0
1.223977572E1,-1.050000042E-1,2.320500165E-1,9.919950485E0,9.923219732E0
1.224477818E1,-1.020000055E-1,2.100000083E-1,9.927000046E0,9.929744907E0
1.224978095E1,-1.240500063E-1,2.250000089E-1,9.927000046E0,9.930324432E0
1.225478372E1,-1.240500063E-1,2.010000050E-1,9.895950317E0,9.898768716E0
1.225978618E1,-1.189500093E-1,2.080500126E-1,9.928950310E0,9.931842134E0
1.226478872E1,-1.140000075E-1,2.269500047E-1,9.927000046E0,9.930248346E0
1.226979149E1,-1.020000055E-1,2.250000089E-1,9.928950310E0,9.932023120E0
1.227479420E1,-1.050000042E-1,2.340000123E-1,9.915000916E0,9.918317607E0
1.227979697E1,-1.099500060E-1,2.410500050E-1,9.922050476E0,9.925587124E0
1.228480004E1,-1.069500074E-1,2.290500104E-1,9.943950653E0,9.947163254E0
1.228980258E1,-9.300000221E-2,2.250000089E-1,9.922050476E0,9.925037010E0
1.229480527E1,-1.170000061E-1,2.220000178E-1,9.924000740E0,9.927172996E0
1.229980866E1,-1.260000020E-1,2.410500050E-1,9.928950310E0,9.932675136E0
1.230481204E1,-1.050000042E-1,2.200500071E-1,9.931950569E0,9.934942834E0
1.230981542E1,-1.020000055E-1,2.050500065E-1,9.919950485E0,9.922593771E0
1.231481858E1,-1.170000061E-1,2.130000144E-1,9.940950394E0,9.943920391E0
1.231982196E1,-9.495000541E-2,2.220000178E-1,9.931950569E0,9.934885083E0
1.232482496E1,-1.170000061E-1,2.320500165E-1,9.936000824E0,9.939398804E0
1.232982781E1,-1.000500023E-1,2.269500047E-1,9.927000046E0,9.930097996E0
1.233483058E1,-1.170000061E-1,2.290500104E-1,9.919950485E0,9.923284262E0
1.233983365E1,-9.300000221E-2,2.170500159E-1,9.922050476E0,9.924859967E0
1.234483642E1,-1.189500093E-1,2.320500165E-1,9.912000656E0,9.915430062E0
1.234983919E1,-1.140000075E-1,2.320500165E-1,9.939000130E0,9.942362234E0
1.235484219E1,-1.069500074E-1,2.250000089E-1,9.943950653E0,9.947070820E0
1.235984527E1,-1.189500093E-1,2.220000178E-1,9.934050560E0,9.937242758E0
1.236484840E1,-1.099500060E-1,2.200500071E-1,9.919950485E0,9.922999982E0
1.236985202E1,-1.000500023E-1,1.980000138E-1,9.936000824E0,9.938477066E0
1.237485509E1,-1.219500080E-1,2.050500065E-1,9.915000916E0,9.917870763E0
1.237985876E1,-1.069500074E-1,2.149500102E-1,9.919950485E0,9.922855408E0
1.238486183E1,-1.120500043E-1,2.370000184E-1,9.924000740E0,9.927462662E0
1.238986499E1,-1.099500060E-1,2.220000178E-1,9.940950394E0,9.944036793E0
1.239486796E1,-1.140000075E-1,2.290500104E-1,9.939000130E0,9.942292668E0
1.239987073E1,-1.170000061E-1,2.170500159E-1,9.915000916E0,9.918066488E0
1.240487411E1,-1.140000075E-1,2.170500159E-1,9.912000656E0,9.915032210E0
1.240987696E1,-9.795000404E-2,2.320500165E-1,9.922050476E0,9.925246952E0
1.241488026E1,-1.189500093E-1,2.220000178E-1,9.927000046E0,9.930194511E0
1.241988311E1,-1.290000081E-1,2.100000083E-1,9.912000656E0,9.915064196E0
1.242488620E1,-9.300000221E-2,2.220000178E-1,9.907950401E0,9.910873532E0
1.242988920E1,-1.050000042E-1,2.200500071E-1,9.919950485E0,9.922946369E0
1.243489198E1,-1.240500063E-1,2.250000089E-1,9.936000824E0,9.939322199E0
1.243989421E1,-1.099500060E-1,2.490000129E-1,9.916950226E0,9.920685046E0
1.244489699E1,-1.170000061E-1,2.200500071E-1,9.904950142E0,9.908084998E0
1.244989945E1,-1.069500074E-1,2.149500102E-1,9.924000740E0,9.926904477E0
1.245490191E1,-1.050000042E-1,2.250000089E-1,9.922050476E0,9.925156707E0
1.245990459E1,-1.069500074E-1,2.080500126E-1,9.927000046E0,9.929755940E0
1.246490705E1,-9.105000645E-2,2.200500071E-1,9.922050476E0,9.924907947E0
1.246990982E1,-1.170000061E-1,2.200500071E-1,9.916950226E0,9.920081289E0
1.247491267E1,-1.189500093E-1,2.560500205E-1,9.922050476E0,9.926066510E0
1.247991513E1,-1.290000081E-1,2.410500050E-1,9.928950310E0,9.932713645E0
1.248491760E1,-1.170000061E-1,2.130000144E-1,9.927000046E0,9.929974215E0
1.248992037E1,-1.140000075E-1,2.200500071E-1,9.889050484E0,9.892155350E0
1.249492339E1,-8.805000782E-2,2.250000089E-1,9.915000916E0,9.917944392E0
1.249992616E1,-8.295000345E-2,2.560500205E-1,9.927000046E0,9.930648127E0
1.250492894E1,-1.069500074E-1,2.410500050E-1,9.919950485E0,9.923455096E0
1.250993141E1,-1.099500060E-1,2.170500159E-1,9.919950485E0,9.922933908E0
1.251493395E1,-1.069500074E-1,2.320500165E-1,9.931950569E0,9.935236667E0
1.251993664E1,-9.300000221E-2,2.410500050E-1,9.928950310E0,9.932311330E0
1.252494003E1,-1.219500080E-1,2.320500165E-1,9.939000130E0,9.942456567E0
1.252994288E1,-1.000500023E-1,2.340000123E-1,9.951000214E0,9.954253928E0
1.253494618E1,-1.000500023E-1,2.250000089E-1,9.934050560E0,9.937101969E0
1.253994893E1,-9.495000541E-2,2.460000068E-1,9.922050476E0,9.925553746E0
1.254495209E1,-1.290000081E-1,1.930500120E-1,9.904950142E0,9.907671100E0
1.254995509E1,-1.099500060E-1,2.170500159E-1,9.934050560E0,9.937029749E0
1.255495795E1,-1.120500043E-1,2.269500047E-1,9.922050476E0,9.925278190E0
1.255996126E1,-1.339500099E-1,2.269500047E-1,9.924000740E0,9.927499161E0
1.256496433E1,-1.050000042E-1,2.050500065E-1,9.958050728E0,9.960715075E0
1.256996656E1,-1.099500060E-1,2.080500126E-1,9.927000046E0,9.929788705E0
1.257496903E1,-1.170000061E-1,2.320500165E-1,9.901050568E0,9.904460538E0
1.257997144E1,-1.170000061E-1,2.170500159E-1,9.939000130E0,9.942058302E0
1.258497421E1,-9.795000404E-2,2.220000178E-1,9.927000046E0,9.929965162E0
1.258997729E1,-1.219500080E-1,2.170500159E-1,9.940950394E0,9.944067440E0
1.259497944E1,-1.069500074E-1,2.460000068E-1,9.919950485E0,9.923576570E0
1.259998221E1,-9.495000541E-2,2.340000123E-1,9.901050568E0,9.904270486E0
1.260498466E1,-1.140000075E-1,2.269500047E-1,9.943950653E0,9.947193418E0
1.260998743E1,-9.300000221E-2,2.370000184E-1,9.936000824E0,9.939262064E0
1.261499000E1,-1.240500063E-1,2.170500159E-1,9.924000740E0,9.927149128E0
1.261999246E1,-1.260000020E-1,2.250000089E-1,9.898050308E0,9.901409037E0
1.262499516E1,-1.050000042E-1,2.340000123E-1,9.915000916E0,9.918317607E0
1.262999730E1,-1.170000061E-1,2.370000184E-1,9.922050476E0,9.925570193E0
1.263499976E1,-1.309500039E-1,2.170500159E-1,9.919950485E0,9.923188814E0
1.264000230E1,-1.240500063E-1,2.250000089E-1,9.931950569E0,9.935273299E0
1.264500507E1,-1.260000020E-1,2.340000123E-1,9.907950401E0,9.911514171E0
1.265000745E1,-1.260000020E-1,2.200500071E-1,9.943950653E0,9.947183149E0
1.265500993E1,-1.050000042E-1,2.050500065E-1,9.916950226E0,9.919625612E0
1.266001270E1,-1.099500060E-1,2.100000083E-1,9.916950226E0,9.919782799E0
1.266501484E1,-1.000500023E-1,2.170500159E-1,9.960000038E0,9.962867131E0
1.267001738E1,-1.120500043E-1,2.269500047E-1,9.943950653E0,9.947171261E0
1.267501977E1,-1.290000081E-1,2.460000068E-1,9.919950485E0,9.923838705E0
1.268002192E1,-1.240500063E-1,2.269500047E-1,9.919950485E0,9.923321638E0
1.268502385E1,-1.290000081E-1,2.290500104E-1,9.916950226E0,9.920433796E0
1.269002600E1,-1.069500074E-1,2.610000074E-1,9.924000740E0,9.928008360E0
1.269502785E1,-9.300000221E-2,2.320500165E-1,9.934050560E0,9.937195617E0
1.270003000E1,-1.020000055E-1,2.440500110E-1,9.951000214E0,9.954515039E0
1.270503238E1,-1.120500043E-1,2.269500047E-1,9.912000656E0,9.915231642E0
1.271003484E1,-1.050000042E-1,2.130000144E-1,9.919950485E0,9.922792532E0
1.271503678E1,-1.099500060E-1,2.050500065E-1,9.943950653E0,9.946672263E0
1.272003924E1,-1.309500039E-1,2.370000184E-1,9.924000740E0,9.927693972E0
1.272504164E1,-8.295000345E-2,2.530499995E-1,9.928950310E0,9.932520791E0
1.273004356E1,-1.189500093E-1,2.200500071E-1,9.939000130E0,9.942147388E0
1.273504602E1,-9.495000541E-2,2.290500104E-1,9.916950226E0,9.920049455E0
1.274004848E1,-9.795000404E-2,2.460000068E-1,9.922050476E0,9.925582898E0
1.274505125E1,-1.260000020E-1,2.100000083E-1,9.939000130E0,9.942016877E0
1.275005394E1,-1.099500060E-1,2.370000184E-1,9.936000824E0,9.939435114E0
1.275505640E1,-1.120500043E-1,2.170500159E-1,9.924000740E0,9.927006427E0
1.276005897E1,-1.170000061E-1,2.200500071E-1,9.904950142E0,9.908084998E0
1.276506144E1,-1.140000075E-1,2.509500086E-1,9.940950394E0,9.944770819E0
