"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.762985042E1,2.457799949E-2,-2.213799953E-2,2.185280025E-1,2.210173228E-1
1.763483634E1,-2.522000112E-3,5.065999925E-3,1.095660031E-1,1.097120498E-1
1.763982211E1,1.043900009E-2,4.741999786E-3,6.869699806E-2,6.964723130E-2
1.764480802E1,-1.686000079E-2,4.720999859E-3,2.783500031E-2,3.288365412E-2
1.764979379E1,-3.238999983E-3,4.685999826E-3,2.783500031E-2,2.841191576E-2
1.765477971E1,-3.136999905E-3,4.509000108E-3,1.421399973E-2,1.523842639E-2
1.765976547E1,-1.558800042E-2,-8.644999936E-3,8.232799917E-2,8.423551050E-2
1.766475139E1,-2.918200009E-2,-3.577399999E-2,1.504310071E-1,1.573558264E-1
1.766973716E1,2.521299943E-2,-2.221900038E-2,1.368100047E-1,1.408770979E-1
1.767472308E1,3.873699903E-2,4.937999882E-3,2.457710057E-1,2.488540259E-1
1.767970885E1,3.607000038E-2,4.265699908E-2,2.457260042E-1,2.519959001E-1
1.768469477E1,-1.848700084E-2,2.874599956E-2,1.367599964E-1,1.409659473E-1
1.768968061E1,-1.831099950E-2,2.873699926E-2,8.227899671E-2,8.905583152E-2
1.769466646E1,-4.722000100E-3,1.476999954E-3,6.865900010E-2,6.883703297E-2
1.769965224E1,2.084299922E-2,1.225000015E-3,1.639889926E-1,1.653127972E-1
1.770463816E1,4.782599956E-2,1.484999992E-2,1.503659934E-1,1.584859006E-1
1.770962394E1,2.065099962E-2,1.483399980E-2,8.226499707E-2,8.610482610E-2
1.771460986E1,7.131999824E-3,1.103000017E-3,8.226499707E-2,8.258094073E-2
1.771959571E1,6.544999778E-3,-1.172299962E-2,9.588800371E-2,9.682342174E-2
1.772458157E1,-7.174999919E-3,-1.165699959E-2,1.776099950E-1,1.781366795E-1
1.772956742E1,3.358700126E-2,1.957000000E-3,2.593320012E-1,2.615052645E-1
1.773455326E1,6.390000228E-3,1.991000026E-3,2.320919931E-1,2.321884783E-1
1.773953911E1,-3.218699992E-2,1.846999978E-3,1.640029997E-1,1.671418507E-1
1.774452518E1,9.043999948E-3,1.910999999E-3,4.142300040E-2,4.244185220E-2
1.774951080E1,9.135000408E-3,-2.538600005E-2,8.228400350E-2,8.659419416E-2
1.775449664E1,9.100999683E-3,1.540299971E-2,9.590400010E-2,9.755848416E-2
1.775948249E1,-4.141999874E-3,1.439000014E-2,2.779600024E-2,3.157286646E-2
1.776446853E1,-5.844299868E-2,1.427400019E-2,4.141699895E-2,7.303902367E-2
1.776945415E1,-4.480300099E-2,1.424700022E-2,5.503600091E-2,7.238264508E-2
1.777444022E1,-3.127299994E-2,7.050000131E-4,1.503790021E-1,1.535979877E-1
1.777942607E1,-4.209399968E-2,5.479999818E-4,1.912570000E-1,1.958352500E-1
1.778441192E1,-4.176200181E-2,1.399500016E-2,1.367769986E-1,1.436936748E-1
1.778939755E1,-1.443399955E-2,2.753799967E-2,1.095359996E-1,1.138631502E-1
1.779438340E1,-7.130000158E-4,1.404200029E-2,-4.028400034E-2,4.266716330E-2
1.779936924E1,-4.860000045E-4,4.799999879E-4,-8.114399761E-2,8.114687267E-2
1.780435507E1,-1.412899978E-2,1.409099996E-2,-2.666199952E-2,3.330235928E-2
1.780934092E1,-5.489600077E-2,-1.311600022E-2,1.419799961E-2,5.819951508E-2
1.781432701E1,-5.488400161E-2,-1.303100027E-2,1.419799961E-2,5.816909656E-2
1.781931285E1,-3.866599873E-2,1.329100039E-2,2.782999910E-2,4.945926606E-2
1.782429870E1,-1.116199978E-2,1.314099971E-2,6.869100034E-2,7.082181613E-2
1.782928454E1,1.592499949E-2,-2.779399976E-2,2.185139954E-1,2.208494470E-1
1.783427016E1,2.289999975E-3,-5.504800007E-2,1.367920041E-1,1.474706032E-1
1.783925599E1,-1.050100010E-2,-3.875900060E-2,9.595900029E-2,1.040224056E-1
1.784424206E1,-1.037300006E-2,1.597899944E-2,1.095819995E-1,1.112256363E-1
1.784922769E1,1.692499965E-2,1.604700089E-2,6.872200221E-2,7.257186396E-2
1.785421377E1,1.692900062E-2,2.328000031E-3,1.504430026E-1,1.514103949E-1
1.785919961E1,1.580999978E-2,2.746500075E-2,9.593600035E-2,1.010346402E-1
1.786418545E1,-1.131200045E-2,1.362899970E-2,5.507399887E-2,5.785202104E-2
1.786917130E1,-3.854500130E-2,-6.399999984E-5,5.507399887E-2,6.722251537E-2
1.787415713E1,-3.859800100E-2,-2.736099996E-2,1.231750026E-1,1.319488964E-1
1.787914306E1,1.790000009E-3,-2.586200088E-2,3.138689995E-1,3.149377653E-1
1.788412882E1,1.522099972E-2,1.386999968E-3,3.274869919E-1,3.278434572E-1
1.788911467E1,1.524300035E-2,2.872500010E-2,1.640450060E-1,1.672370733E-1
1.789410052E1,1.667000004E-3,2.873699926E-2,5.508299917E-2,6.215087138E-2
1.789908642E1,1.422599982E-2,1.402600016E-2,5.840000231E-4,1.998621544E-2
1.790407219E1,2.764399908E-2,3.000000142E-4,1.504050046E-1,1.529246419E-1
1.790905812E1,1.395300031E-2,1.381800044E-2,1.912650019E-1,1.922704457E-1
1.791404388E1,-1.315400004E-2,1.376600005E-2,1.504050046E-1,1.516053953E-1
1.791902980E1,4.720000143E-4,-2.542800084E-2,1.231779978E-1,1.257760913E-1
1.792401557E1,1.413100027E-2,-1.159099955E-2,9.594000131E-2,9.766534846E-2
1.792900150E1,2.770099975E-2,-1.161400042E-2,1.095599979E-1,1.136029205E-1
1.793398727E1,1.406599954E-2,-1.171000022E-2,8.231800050E-2,8.432810714E-2
1.793897318E1,1.314800046E-2,1.798999961E-3,4.144899920E-2,4.352155617E-2
1.794395902E1,1.299699955E-2,1.840000041E-3,1.504109949E-1,1.509826976E-1
1.794894487E1,1.287399977E-2,-1.181699988E-2,1.095490009E-1,1.109340567E-1
1.795393064E1,2.642700076E-2,1.756999991E-3,6.868699938E-2,7.361642006E-2
1.795891679E1,2.454799972E-2,2.700000070E-2,8.227799833E-2,9.000707382E-2
1.796390233E1,1.082700025E-2,1.328200009E-2,-2.668499947E-2,3.171316221E-2
1.796888849E1,-1.634000055E-2,1.327900030E-2,-6.754600257E-2,7.075160726E-2
1.797387410E1,-3.000500053E-2,-4.119500145E-2,-5.392599851E-2,7.419798863E-2
1.797885994E1,-2.848000033E-3,-3.848600015E-2,9.591999650E-2,1.033921130E-1
1.798384579E1,3.786199912E-2,-3.830400109E-2,2.457440048E-1,2.515767147E-1
1.798883187E1,3.784300014E-2,-2.465699986E-2,1.367810071E-1,1.440454935E-1
1.799381746E1,1.073499955E-2,-3.827099875E-2,6.868100166E-2,7.935357301E-2
1.799880354E1,2.281299978E-2,-1.032700017E-2,5.505599827E-2,6.048340960E-2
1.800378918E1,3.622800112E-2,3.369000042E-3,8.229599893E-2,8.998027376E-2
1.800877526E1,-4.701999947E-3,1.700400002E-2,9.591600299E-2,9.752499397E-2
1.801376088E1,-4.662000109E-3,-2.375400066E-2,1.419600006E-2,2.806266577E-2
1.801874672E1,-1.717000082E-2,-2.219800092E-2,1.095589995E-1,1.130961297E-1
1.802373257E1,9.944999591E-3,5.154999904E-3,1.640399992E-1,1.644220131E-1
1.802871864E1,2.350500040E-2,-8.445999585E-3,9.593799710E-2,9.913586254E-2
1.803370449E1,-1.726499945E-2,-8.441999555E-3,1.095589995E-1,1.112318387E-1
1.803869034E1,9.227000177E-3,3.021699935E-2,1.367760003E-1,1.403776294E-1
1.804367595E1,-4.513999913E-3,3.004799969E-2,2.457360029E-1,2.476074345E-1
1.804866204E1,-1.814899966E-2,2.839999972E-3,1.912550032E-1,1.921351817E-1
1.805364788E1,-1.810400002E-2,2.848000033E-3,1.231539994E-1,1.245101341E-1
1.805863370E1,8.411999792E-3,2.589999931E-3,2.184900045E-1,2.186672173E-1
1.806361954E1,8.159000427E-3,1.623599976E-2,2.184879929E-1,2.192422861E-1
1.806860541E1,-5.390000064E-3,1.629099995E-2,1.367670000E-1,1.378392580E-1
1.807359126E1,-4.614400119E-2,1.629900001E-2,6.866600364E-2,8.432049753E-2
1.807857713E1,-3.048600070E-2,-1.026200037E-2,8.230499923E-2,8.836751546E-2
1.808356305E1,-1.679099910E-2,-1.014399994E-2,1.912699938E-1,1.922733702E-1
1.808854882E1,-1.691100001E-2,-1.012799982E-2,2.185090035E-1,2.193963147E-1
1.809353468E1,-1.695699990E-2,-1.002999954E-2,2.457499951E-1,2.465384368E-1
1.809852052E1,-2.866899967E-2,-3.490399942E-2,2.049230039E-1,2.098419363E-1
1.810350637E1,-1.475299988E-2,1.981299929E-2,4.148299992E-2,4.828089921E-2
1.810849229E1,-2.819200046E-2,1.983799972E-2,-5.385699868E-2,6.394459657E-2
1.811347806E1,-4.178699851E-2,4.708100110E-2,-8.109699935E-2,1.026620534E-1
1.811846398E1,-3.910100088E-2,3.122800030E-2,2.786399983E-2,5.727546384E-2
1.812344983E1,-2.529099956E-2,1.733900048E-2,1.368259937E-1,1.402199277E-1
1.812843567E1,-3.887400031E-2,1.736100018E-2,8.234400302E-2,9.269912115E-2
1.813342149E1,-2.518999949E-2,-9.823000059E-3,1.368259937E-1,1.394717891E-1
1.813840734E1,1.863999991E-3,1.619900018E-2,1.504350007E-1,1.513161311E-1
1.814339311E1,-3.890899941E-2,2.965399995E-2,2.785100043E-2,5.629341146E-2
1.814837906E1,-2.517800033E-2,5.688000098E-2,2.785100043E-2,6.815382922E-2
1.815336490E1,-1.144700032E-2,1.607000083E-2,-4.024799913E-2,4.482387954E-2
1.815835075E1,2.743100002E-2,2.425000072E-3,5.990000209E-4,2.754449471E-2
1.816333660E1,1.348400023E-2,2.376999939E-3,9.593799710E-2,9.691010102E-2
1.816832267E1,-1.368799992E-2,2.327000024E-3,6.869699806E-2,7.008604578E-2
1.817330853E1,-4.086200148E-2,2.951800078E-2,5.507700145E-2,7.466251820E-2
1.817829415E1,-5.085600168E-2,2.754599974E-2,1.422499958E-2,5.956060461E-2
1.818328022E1,-3.685799986E-2,1.559999946E-4,6.870800257E-2,7.797003339E-2
1.818826584E1,1.754100062E-2,-4.076899961E-2,1.368079931E-1,1.438270663E-1
1.819325169E1,3.924000077E-3,-1.358100027E-2,9.594699740E-2,9.698282145E-2
1.819823778E1,1.634100080E-2,1.272599958E-2,1.367920041E-1,1.383511177E-1
1.820322363E1,1.613900065E-2,2.624900080E-2,1.640300006E-1,1.668991266E-1
1.820820947E1,2.417000011E-3,-1.004999969E-3,1.367889941E-1,1.368140373E-1
1.821319532E1,1.599900052E-2,-1.007999992E-3,1.095480025E-1,1.107147187E-1
1.821818093E1,1.492599957E-2,1.178599987E-2,5.505200103E-2,5.824446818E-2
1.822316703E1,-2.602699958E-2,-1.873999950E-3,9.591200203E-2,9.939833357E-2
1.822815287E1,1.077000052E-3,-1.545900013E-2,1.367720068E-1,1.376470938E-1
1.823313880E1,9.430000209E-4,-2.894300036E-2,2.048739940E-1,2.069104636E-1
1.823812456E1,-1.205100026E-2,-1.450899988E-2,2.593660057E-1,2.600508846E-1
1.824311049E1,1.654000022E-3,-8.180000004E-4,1.912660003E-1,1.912749009E-1
1.824809626E1,-1.184100006E-2,-7.740000146E-4,9.592500329E-2,9.665616698E-2
1.825308219E1,-2.542800084E-2,-7.370000239E-4,5.506400019E-2,6.065616632E-2
1.825806797E1,-1.111499965E-2,-1.340399962E-2,5.507799983E-2,5.776501094E-2
1.826305390E1,2.503999975E-3,-2.699000016E-2,1.504199952E-1,1.528427462E-1
1.826803966E1,2.525999909E-3,-2.699900046E-2,1.095599979E-1,1.128659375E-1
1.827302558E1,1.626200043E-2,3.670000006E-4,9.594099969E-2,9.731013702E-2
1.827801134E1,4.068100080E-2,3.819999984E-4,5.789999850E-4,4.068691425E-2
1.828299718E1,-3.950000100E-4,-1.315800007E-2,-1.304200012E-2,1.853058980E-2
1.828798311E1,-5.370000144E-4,-2.683500014E-2,1.095379964E-1,1.127784476E-1
1.829296895E1,-7.110000006E-4,2.399999939E-4,2.048780024E-1,2.048793767E-1
1.829795472E1,-6.799999974E-4,-1.264899969E-2,1.367830038E-1,1.373682996E-1
1.830294064E1,4.029399902E-2,1.123000053E-3,5.506300181E-2,6.824076241E-2
1.830792650E1,5.394399911E-2,1.263999962E-3,1.420299988E-2,5.579675566E-2
1.831291234E1,2.672499977E-2,1.258000033E-3,6.868500262E-2,7.371185632E-2
1.831789818E1,-4.849999968E-4,1.388899982E-2,5.505700037E-2,5.678391348E-2
1.832288403E1,-1.408299990E-2,1.510000002E-4,9.591700137E-2,9.694547353E-2
1.832786990E1,-2.772900090E-2,-2.707399987E-2,1.095379964E-1,1.161915298E-1
1.833285598E1,-6.099999882E-4,-2.704199962E-2,1.095369980E-1,1.128272829E-1
1.833784183E1,1.186200045E-2,-5.092899874E-2,2.185200006E-1,2.246896985E-1
1.834282766E1,3.882599995E-2,-3.713399917E-2,2.321400046E-1,2.382758358E-1
1.834781327E1,-1.903000055E-3,-9.796000086E-3,1.640399992E-1,1.643432517E-1
1.835279935E1,-1.529899985E-2,-9.712000377E-3,8.231999725E-2,8.429095026E-2
1.835778497E1,-3.967199847E-2,1.639500074E-2,6.089999806E-4,4.293057643E-2
1.836277104E1,-1.221700013E-2,2.736000111E-3,1.504340023E-1,1.509540653E-1
1.836775665E1,1.307999948E-3,-2.448100038E-2,2.730160058E-1,2.741145192E-1
1.837274273E1,-1.229999959E-2,-2.449899912E-2,1.912939996E-1,1.932482476E-1
1.837772867E1,1.172999968E-3,-1.037599985E-2,1.776780039E-1,1.779845790E-1
1.838271443E1,1.484400034E-2,-1.034300029E-2,6.871499866E-2,7.105682967E-2
1.838770034E1,1.202999963E-3,1.693000086E-2,1.095760018E-1,1.108826961E-1
1.839268619E1,1.130999997E-3,3.200999927E-3,2.049169987E-1,2.049451193E-1
1.839767196E1,-5.004100129E-2,1.551700011E-2,2.594110072E-1,2.646487290E-1
1.840265780E1,-2.249399945E-2,1.704000053E-3,2.730320096E-1,2.739623366E-1
1.840764364E1,4.798999988E-3,1.716000028E-3,1.368290037E-1,1.369238887E-1
1.841262948E1,3.206000105E-2,1.752999960E-3,8.234799653E-2,8.838613697E-2
1.841761540E1,2.992199920E-2,1.488000038E-3,9.594999999E-2,1.005183699E-1
1.842260125E1,2.534999978E-3,1.495999983E-3,5.508900061E-2,5.516758314E-2
1.842758709E1,-3.831899911E-2,1.484000008E-3,5.508900061E-2,6.712187376E-2
1.843257294E1,-3.834199905E-2,1.504299976E-2,4.146699980E-2,5.844581085E-2
1.843755901E1,-1.054100040E-2,1.245000050E-3,1.231919974E-1,1.236484167E-1
1.844254463E1,1.654499955E-2,-1.249899995E-2,2.049120069E-1,2.059584729E-1
1.844753047E1,1.655399986E-2,1.143999980E-3,1.368110031E-1,1.378136213E-1
1.845251632E1,1.672100089E-2,1.475699991E-2,4.146900028E-2,4.708544256E-2
1.845750216E1,-2.221200056E-2,1.110999961E-3,-1.083400026E-1,1.105991114E-1
1.846248801E1,-2.195199952E-2,1.191999996E-3,-1.355780065E-1,1.373488515E-1
1.846747407E1,-2.204000019E-2,2.847700007E-2,2.786500007E-2,4.553195988E-2
1.847245992E1,-8.404999971E-3,2.846799977E-2,6.249999860E-4,2.968942001E-2
1.847744575E1,-7.829000242E-3,2.655900083E-2,1.423299965E-2,3.113281306E-2
1.848243159E1,-3.494200110E-2,2.631000057E-2,6.109999958E-4,4.374394692E-2
1.848741744E1,-2.133000083E-2,2.617700025E-2,1.423100010E-2,3.664322095E-2
1.849240330E1,-2.144500054E-2,-1.130999997E-3,1.640529931E-1,1.654525664E-1
1.849738914E1,-7.348000072E-3,-1.130999997E-3,1.095760018E-1,1.098279219E-1
1.850237499E1,-2.089300007E-2,-1.046000049E-3,9.595700353E-2,9.821078401E-2
1.850736090E1,6.287000142E-3,1.257199980E-2,1.368169934E-1,1.375371631E-1
1.851234667E1,6.074199826E-2,1.260699984E-2,8.233600110E-2,1.030909495E-1
1.851733258E1,5.836000200E-3,2.449399978E-2,6.869799644E-2,7.316713496E-2
1.852231835E1,-3.499500081E-2,-2.978000091E-3,1.421499997E-2,3.788911177E-2
1.852730428E1,-6.207000092E-2,-3.014999907E-3,1.421600021E-2,6.374848940E-2
1.853229004E1,-3.488399833E-2,-3.169999924E-3,1.095570028E-1,1.150203421E-1
1.853727596E1,5.336999893E-3,-3.172999946E-3,1.912740022E-1,1.913747512E-1
1.854226180E1,1.878199913E-2,-4.399399832E-2,3.138560057E-1,3.174804367E-1
1.854724766E1,3.231500089E-2,-5.766399950E-2,2.729940116E-1,2.808827629E-1
1.855223350E1,3.237900138E-2,-1.685900055E-2,1.776520014E-1,1.813638862E-1
1.855721934E1,-7.965000346E-3,9.664000012E-3,1.367889941E-1,1.373610681E-1
1.856220518E1,-7.938000374E-3,-1.746300049E-2,5.506800115E-2,5.831340315E-2
1.856719103E1,-2.157700062E-2,-3.102999926E-2,5.506899953E-2,6.679088649E-2
1.857217689E1,1.907699928E-2,9.827000089E-3,1.367889941E-1,1.384620191E-1
1.857716297E1,4.309599847E-2,9.248999879E-3,1.095189974E-1,1.180560031E-1
1.858214858E1,1.894999994E-3,-1.796299964E-2,1.367570013E-1,1.379446910E-1
1.858713465E1,1.555300038E-2,-4.516400024E-2,6.865700334E-2,8.363890749E-2
1.859212026E1,-1.174299978E-2,-1.797500066E-2,1.095170006E-1,1.116018464E-1
1.859710635E1,-1.111199986E-2,-2.966899984E-2,1.640180051E-1,1.670497893E-1
1.860209220E1,2.558999928E-3,-1.581400074E-2,1.640210003E-1,1.648014552E-1
1.860707804E1,-1.111400034E-2,-1.584200002E-2,1.912599951E-1,1.922365098E-1
1.861206388E1,2.530999947E-3,-2.094000112E-3,1.367810071E-1,1.368204469E-1
1.861704980E1,1.508000027E-2,-2.726900019E-2,8.230800182E-2,8.800915829E-2
1.862203557E1,1.500700042E-2,-1.336100046E-2,2.782999910E-2,3.432543146E-2
1.862702142E1,1.413000049E-3,-1.334199961E-2,-5.389099941E-2,5.553598239E-2
1.863200727E1,1.502399985E-2,-4.059600085E-2,4.145000130E-2,5.993211547E-2
1.863699311E1,2.655999921E-2,-1.253100019E-2,1.504040062E-1,1.532443298E-1
1.864197904E1,-9.440000285E-4,-2.603299916E-2,1.640239954E-1,1.660797376E-1
1.864696489E1,-1.074000029E-3,1.302000019E-3,1.640239954E-1,1.640326789E-1
1.865195073E1,2.619400062E-2,1.496499963E-2,1.231639981E-1,1.268047606E-1
1.865693658E1,-1.047000056E-3,1.346000005E-3,1.367840022E-1,1.367946314E-1
1.866192242E1,-9.689999861E-4,1.515000011E-3,6.868399680E-2,6.870753672E-2
1.866690827E1,6.717400253E-2,-1.205900032E-2,1.231660023E-1,1.408106183E-1
1.867189415E1,6.702899933E-2,-3.941100091E-2,2.048870027E-1,2.191456083E-1
1.867688022E1,4.990899935E-2,1.155999955E-3,1.503790021E-1,1.584490102E-1
1.868186607E1,2.235599980E-2,2.835300006E-2,1.503770053E-1,1.546509847E-1
1.868685193E1,-1.850299910E-2,6.919500232E-2,4.141400009E-2,8.273710610E-2
1.869183778E1,-5.937299877E-2,5.555899814E-2,6.865499914E-2,1.064211641E-1
1.869682362E1,-1.751600020E-2,2.628199942E-2,2.593289912E-1,2.612452477E-1
1.870180946E1,3.696599975E-2,2.601500042E-2,3.274280131E-1,3.305334614E-1
1.870679530E1,3.696100041E-2,-1.267999993E-3,2.729470134E-1,2.754410926E-1
1.871178091E1,3.700000048E-2,-1.485799998E-2,1.776040047E-1,1.820245662E-1
1.871676699E1,2.179699950E-2,1.154499967E-2,9.586600214E-2,9.898831533E-2
1.872175291E1,7.965000346E-3,2.501600049E-2,1.094840020E-1,1.125876912E-1
1.872673868E1,7.980999537E-3,1.140999980E-2,-4.033900052E-2,4.267457571E-2
1.873172458E1,-5.998300016E-2,-4.308399931E-2,-6.757900119E-2,1.001055079E-1
1.873671035E1,-4.344400018E-2,-2.756300010E-2,5.503699929E-2,7.534037043E-2
1.874169628E1,3.838099912E-2,-2.738999948E-2,1.367619932E-1,1.446622132E-1
1.874668212E1,3.834699839E-2,-2.743599936E-2,2.184830010E-1,2.235129707E-1
1.875166797E1,1.110399980E-2,-2.200000017E-4,2.048629969E-1,2.051638241E-1
1.875665380E1,-1.515300013E-2,2.514499985E-2,1.639920026E-1,1.665991037E-1
1.876163965E1,-5.582699925E-2,2.493900061E-2,5.502999946E-2,8.226122074E-2
1.876662549E1,-1.490299962E-2,3.861200064E-2,-5.393100157E-2,6.798190143E-2
1.877161134E1,2.596000023E-2,1.135899965E-2,-5.393100157E-2,6.092209300E-2
1.877659718E1,1.141600031E-2,3.608600050E-2,5.500400066E-2,6.676799072E-2
1.878158326E1,-1.586299948E-2,2.224100009E-2,2.776099928E-2,3.894829802E-2
1.878656888E1,-4.310499877E-2,8.623000234E-3,4.138199985E-2,6.037273361E-2
1.879155495E1,-1.590500027E-2,-4.968000110E-3,8.224300295E-2,8.391401309E-2
1.879654057E1,-1.485699974E-2,-4.664000124E-3,9.587199986E-2,9.712838769E-2
1.880152665E1,-1.474499982E-2,-4.563000053E-3,6.863400340E-2,7.034815145E-2
1.880651228E1,1.256099995E-2,-1.805800013E-2,-1.308500022E-2,2.559467365E-2
1.881149836E1,-1.047999947E-3,-1.798100024E-2,5.501500145E-2,5.788838448E-2
1.881648420E1,-1.052999985E-3,8.584000170E-3,8.224999905E-2,8.270342321E-2
1.882147005E1,-1.466699969E-2,-5.131999962E-3,1.094909981E-1,1.105881412E-1
1.882645589E1,-2.828099951E-2,2.206699923E-2,8.224900067E-2,8.973107321E-2
1.883144174E1,-4.175699875E-2,2.203699946E-2,-4.033200070E-2,6.209626857E-2
1.883642758E1,-7.089999854E-4,2.061500028E-2,4.137900099E-2,4.623529648E-2
1.884141350E1,-2.792700008E-2,6.916000042E-3,2.775900066E-2,3.997887576E-2
1.884639927E1,-2.805699967E-2,6.924000103E-3,1.231010035E-1,1.264475941E-1
1.885138519E1,1.265900023E-2,-2.039599977E-2,2.865439951E-1,2.875477495E-1
1.885637104E1,-1.377100032E-2,1.900500059E-2,2.865369916E-1,2.874965705E-1
1.886135688E1,-2.721099928E-2,5.390999839E-3,2.048169971E-1,2.066869702E-1
1.886634272E1,9.899999714E-5,1.916199923E-2,5.499500036E-2,5.823780628E-2
1.887132880E1,-1.346500032E-2,5.514000077E-3,6.861499697E-2,7.014077444E-2
1.887631443E1,-1.268499997E-2,-7.818999700E-3,1.503449976E-1,1.510816478E-1
1.888130051E1,1.063999953E-3,-7.828000002E-3,1.094850004E-1,1.097696451E-1
1.888628614E1,-2.611000091E-2,-7.864000276E-3,6.862399727E-2,7.384326407E-2
1.889127198E1,-3.981800005E-2,5.669999868E-3,5.500200018E-2,6.813840364E-2
1.889625806E1,-1.184299961E-2,-7.468000054E-3,9.587199986E-2,9.688894685E-2
1.890124392E1,1.805000007E-3,-3.459800035E-2,2.184560001E-1,2.211861289E-1
1.890622977E1,-1.194600016E-2,-3.461899981E-2,2.048349977E-1,2.080830563E-1
1.891121561E1,2.885800041E-2,-2.103300020E-2,2.593159974E-1,2.617631712E-1
1.891620146E1,1.416100003E-2,-7.007999811E-3,1.775889993E-1,1.782904895E-1
1.892118738E1,1.410499960E-2,-7.000999991E-3,2.776500024E-2,3.191959043E-2
1.892617316E1,2.767599933E-2,-7.081000134E-3,9.586600214E-2,1.000319542E-1
1.893115909E1,4.809999955E-4,6.453000009E-3,4.138400033E-2,4.188684822E-2
1.893614486E1,5.370000144E-4,-6.862000097E-3,1.414600015E-2,1.573164755E-2
1.894113078E1,1.412099972E-2,6.763999816E-3,1.094890013E-1,1.106028740E-1
1.894611663E1,4.560000089E-4,-6.831000093E-3,1.094880030E-1,1.097018381E-1
1.895110248E1,-1.329900045E-2,-3.414100036E-2,2.184499949E-1,2.215014032E-1
1.895608856E1,1.275200024E-2,-6.637999788E-3,2.320629954E-1,2.325078717E-1
1.896107417E1,1.264199987E-2,7.079999894E-3,2.184430063E-1,2.189230311E-1
1.896606002E1,2.635000087E-2,2.073599957E-2,1.367219985E-1,1.407736093E-1
1.897104587E1,-8.730000118E-4,7.145000156E-3,2.775900066E-2,2.867708622E-2
1.897603171E1,2.460199967E-2,-6.229000166E-3,6.860999763E-2,7.315319956E-2
1.898101779E1,2.434100024E-2,-1.993300021E-2,1.639509946E-1,1.669423177E-1
1.898600364E1,2.432500012E-2,-6.333000027E-3,1.367100030E-1,1.390015735E-1
1.899098948E1,3.799799830E-2,-1.987400092E-2,6.860800087E-2,8.090662254E-2
1.899597533E1,3.542299941E-2,-1.862099953E-2,9.584199637E-2,1.038615366E-1
1.900096117E1,3.517600149E-2,-1.860599965E-2,1.367020011E-1,1.423761617E-1
1.900594708E1,2.154099941E-2,-4.581300169E-2,1.503220052E-1,1.586176252E-1
1.901093285E1,7.977000438E-3,-1.858500019E-2,1.775629967E-1,1.787110869E-1
1.901591870E1,7.433999795E-3,7.976000197E-3,1.911759973E-1,1.914866650E-1
1.902090453E1,2.105299942E-2,-5.729000084E-3,1.775539964E-1,1.788895522E-1
1.902589045E1,2.101100050E-2,-3.290000185E-2,1.639340073E-1,1.685177469E-1
1.903087629E1,2.096699923E-2,-1.929000020E-2,9.583199769E-2,9.997745219E-2
1.903586214E1,1.965400018E-2,-5.369000137E-3,2.772399969E-2,3.440532000E-2
1.904084798E1,-7.710999809E-3,-3.259599954E-2,4.820000031E-4,3.349911981E-2
1.904583382E1,-3.495800123E-2,-4.627799988E-2,6.858400255E-2,8.981915458E-2
1.905081967E1,-7.894000039E-3,-4.634699970E-2,9.582299739E-2,1.067352165E-1
1.905580574E1,5.154000130E-3,-4.345199838E-2,1.503250003E-1,1.565638706E-1
1.906079136E1,5.106000230E-3,-5.674999952E-2,1.503259987E-1,1.607623698E-1
1.906577744E1,-8.417000063E-3,-5.659300089E-2,1.230869964E-1,1.357351182E-1
1.907076304E1,-2.201999910E-2,-4.297399893E-2,4.136500135E-2,6.358229535E-2
1.907574912E1,-3.320299834E-2,-2.740100026E-2,-2.670400031E-2,5.065922963E-2
1.908073497E1,-5.756000057E-3,-2.736599930E-2,1.094999984E-1,1.130145084E-1
